COD_MKT_ID;COD_MKT;AREA;COD_AREA;MACROSETTORE;COD_MACROSET;SETTORE;COD_SETT;REPARTO;COD_REP;CATEGORIA;COD_CATEG;SOTTOCATEGORIA;COD_SUBCATEG;SEGMENTO;COD_SEGMENTO
3504;66055630508;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;LETTURA;563;TASCABILE;05;ROSA;08
3505;66055630601;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;LETTURA;563;FASCIA PREZZO - PROMOZIONALE;06;FASCIA PREZZO;01
3506;66055630602;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;LETTURA;563;FASCIA PREZZO - PROMOZIONALE;06;LIBRI A PESO;02
3507;66055650101;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD;01;MUSICA /FAVOLE BAMBINI;01
3508;66055650102;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD;01;MUSICA CLASSICA;02
3509;66055650103;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD;01;MUSICA ITALIANA;03
3510;66055650104;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD;01;MUSICA STRANIERA;04
3511;66055650105;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD;01;COMPILATION;05
3512;66055650106;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;ASCOLTO;565;CD;01;FASCIA PREZZO;06
3513;66055650201;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD SINGOLI;02;MUSICA /FAVOLE BAMBINI;01
3514;66055650202;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD SINGOLI;02;MUSICA ITALIANA;02
3515;66055650203;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD SINGOLI;02;MUSICA STRANIERA;03
3516;66055650204;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;CD SINGOLI;02;FASCIA PREZZO CONTINUO;04
3517;66055650301;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DVD MUSICALI;03;MUSICA ITALIANA;01
3518;66055650302;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DVD MUSICALI;03;MUSICA STRANIERA;02
3519;66055650303;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DVD MUSICALI;03;COMPILATION;03
3520;66055650304;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;ASCOLTO;565;DVD MUSICALI;03;FASCIA PREZZO;04
3521;66055650401;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;MUSICA /FAVOLE BAMBINI;01
3522;66055650402;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;MUSICA CLASSICA;02
3523;66055650403;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;MUSICA ITALIANA;03
3524;66055650404;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;MUSICA STRANIERA;04
3525;66055650405;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;COMPILATION;05
3526;66055650406;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;MUSICASSETTE;04;FASCIA PREZZO CONTINUO;06
3527;66055650501;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;05;FASCIA PREZZO CD;01
3528;66055650502;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;05;FASCIA PREZZO CD SINGOLI;02
3529;66055650503;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;05;FASCIA PREZZO DVD MUSICALI;03
3530;66055650504;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;05;FASCIA PREZZO MUSICASSETTE;04
3531;66055650601;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DUAL DISC;06;MUSICA CLASSICA;01
3532;66055650602;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DUAL DISC;06;MUSICA ITALIANA;02
3533;66055650603;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DUAL DISC;06;MUSICA STRANIERA;03
3534;66055650604;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DUAL DISC;06;COMPILATION;04
3535;66055650605;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;DUAL DISC;06;FASCIA PREZZO CONTINUO;05
3536;66055650701;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;UMD;07;MUSICA CLASSICA;01
3537;66055650702;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;UMD;07;MUSICA ITALIANA;02
3538;66055650703;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;UMD;07;MUSICA STRANIERA;03
3539;66055650704;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;UMD;07;COMPILATION;04
3540;66055650705;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;UMD;07;FASCIA PREZZO CONTINUO;05
3541;66055650801;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;08;DUAL DISC;01
3542;66055650802;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;08;UMD;02
3543;66055650803;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;ASCOLTO;565;FASCIA PREZZO - PROMOZIONALE;08;ALTRI SUPPORTI;03
3544;66055650901;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;ASCOLTO;565;ALTRI SUPPORTI;09;ALTRI SUPPORTI;01
3545;66055670101;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;DVD;01;CARTONI ANIMATI;01
3546;66055670102;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;DVD;01;DOCUMENTARI;02
3547;66055670103;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;DVD;01;FILM;03
3548;66055670104;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;DVD;01;SERIE TV;04
3549;66055670201;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;VHS;02;CARTONI ANIMATI;01
3550;66055670202;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;VHS;02;DOCUMENTARI;02
3551;66055670203;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;VHS;02;FILM;03
3552;66055670301;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;FASCIA PREZZO DVD;01
3553;66055670302;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;FASCIA PREZZO VHS;02
3554;66055670303;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;FASCIA PREZZO UMD;03
3555;66055670304;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;FASCIA PREZZO DIVX;04
3556;66055670305;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;ALTRI SUPPORTI;05
3557;66055670306;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;FASCIA PREZZO - PROMOZIONALE;03;FASCIA PREZZO BLU-RAY;06
3558;66055670401;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;UMD;04;CARTONI ANIMATI;01
3559;66055670402;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;UMD;04;DOCUMENTARI;02
3560;66055670403;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;UMD;04;FILM;03
3561;66055670501;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;DIVX;05;CARTONI ANIMATI;01
3562;66055670502;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;DIVX;05;DOCUMENTARI;02
3563;66055670503;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;EDUCAZIONE E INTRATTENIMENTO;05;VISIONE;567;DIVX;05;FILM;03
3564;66055670601;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;ALTRI SUPPORTI;06;ALTRI SUPPORTI;01
3565;66055670701;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;BLU-RAY;07;CARTONI ANIMATI;01
3566;66055670702;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;BLU-RAY;07;DOCUMENTARI;02
3567;66055670703;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;VISIONE;567;BLU-RAY;07;FILM;03
3568;66058510101;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;QUOTIDIANI;01;FASCIA PREZZO;01
3569;66058510102;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;QUOTIDIANI;01;QUOTIDIANI INFORMAZIONE;02
3570;66058510103;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;QUOTIDIANI;01;QUOTIDIANI INFORMAZIONE CON SUPPORTI;03
3571;66058510104;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;QUOTIDIANI;01;QUOTIDIANI SPORTIVI;04
3572;66058510105;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;QUOTIDIANI;01;QUOTIDIANI SPORTIVI CON SUPPORTI;05
3573;66058510201;Non alimentari;2;No Food;3;STAGIONALI E BRICO;66;INTRATTENIMENTO;05;EDICOLA;851;PERIODICI;02;FASCIA PREZZO;01
3574;62083730101;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 18/29;01;SCARPE TENNIS;01
3575;62083730102;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 18/29;01;SCARPE TRAINING;02
3576;62083730103;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 18/29;01;SCARPE BASKET;03
3577;62083730104;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 18/29;01;SCARPE TREKKING;04
3578;62083730201;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 28/34;02;SCARPE TENNIS;01
3579;62083730202;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 28/34;02;SCARPE TRAINING;02
3580;62083730203;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 28/34;02;SCARPE BASKET;03
3581;62083730204;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 28/34;02;SCARPE TREKKING;04
3582;62083730301;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE TENNIS;01
3583;62083730302;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE TRAINING;02
3584;62083730303;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE BASKET;03
3585;62083730304;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE TREKKING;04
3586;62083730305;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE CALCIO;05
3587;62083730306;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE BIMBO;373;CALZATURE SPORT 35/40;03;SCARPE ALTRI SPORT;06
3588;62083750101;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE;01;TENNIS;01
3589;62083750102;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE;01;TRAINING;02
3590;62083750103;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE;01;BASKET;03
3591;62083750201;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE TREKKING;02;BASSO;01
3592;62083750202;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE TREKKING;02;ALTO;02
3593;62083750301;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE ALTRI SPORT;03;PALESTRA;01
3594;62083750302;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE DONNA;375;SCARPE ALTRI SPORT;03;ALTRI;02
3595;62083770101;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE;01;TENNIS;01
3596;62083770102;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE;01;TRAINING;02
3597;62083770103;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE;01;BASKET;03
3598;62083770201;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE TREKKING;02;BASSO;01
3599;62083770202;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE TREKKING;02;ALTO;02
3600;62083770301;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE CALCIO;03;CALCIO;01
3601;62083770302;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE CALCIO;03;CALCETTO;02
3602;62083770401;Non alimentari;2;No Food;3;PERSONA;62;SPORT;08;CALZATURE SPORTIVE UOMO;377;SCARPE ALTRI SPORT;04;PALESTRA;01
3603;52030800101;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BEVANDE LEGGERMENTE ALCOOLICHE;080;BASE RHUM;01;BASE RHUM;01
3604;52030800201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BEVANDE LEGGERMENTE ALCOOLICHE;080;BASE VODKA;02;BASE VODKA;01
3605;52030800301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BEVANDE LEGGERMENTE ALCOOLICHE;080;ALTRO;03;ALTRO;01
3606;52030810101;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI DOLCI;01;ASTI;01
3607;52030810102;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI DOLCI;01;MOSCATO;02
3608;52030810103;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI DOLCI;01;ALTRI DOLCI;03
3609;52030810104;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI DOLCI;01;DOLCI ROSSI;04
3610;52030810201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI SECCHI;02;METODO CLASSICO;01
3611;52030810202;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI SECCHI;02;PROSECCO;02
3612;52030810203;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI SECCHI;02;VITIGNO;03
3613;52030810204;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;SPUMANTI SECCHI;02;ALTRI SECCHI;04
3614;52030810301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SPUMANTI;081;CHAMPAGNE;03;CHAMPAGNE;01
3615;52030830101;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ANALCOLICI;01;ROSSI;01
3616;52030830102;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ANALCOLICI;01;BIANCHI;02
3617;52030830103;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ANALCOLICI;01;DORATI;03
3618;52030830201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ALCOLICI;02;NORMALI;01
3619;52030830202;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ALCOLICI;02;SODATI;02
3620;52030830203;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;ALCOLICI;02;AROMATIZZATI;03
3621;52030830301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;VERMOUTH;03;ROSSO;01
3622;52030830302;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;VERMOUTH;03;BIANCO;02
3623;52030830303;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;VERMOUTH;03;DRY;03
3624;52030830401;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;BEVANDE LEGGERMENTE ALCOLICHE;04;BASE RHUM;01
3625;52030830402;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;BEVANDE LEGGERMENTE ALCOLICHE;04;BASE VODKA;02
3626;52030830403;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;APERITIVI;083;BEVANDE LEGGERMENTE ALCOLICHE;04;ALTRO;03
3627;52030850101;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;AMARI;01;AMARI;01
3628;52030850102;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;AMARI;01;CHINE;02
3629;52030850103;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;AMARI;01;FERNET;03
3630;52030850201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;BRANDY E COGNAC;02;BRANDY NAZIONALI;01
3631;52030850202;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;BRANDY E COGNAC;02;BRANDY ESTERI;02
3632;52030850203;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;BRANDY E COGNAC;02;COGNAC;03
3633;52030850301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;WHISKY;03;BLENDED;01
3634;52030850302;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;WHISKY;03;BOURBON;02
3635;52030850303;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;WHISKY;03;PURO MALTO;03
3636;52030850401;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;GRAPPE;04;BIANCHE;01
3637;52030850402;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;GRAPPE;04;DISTILLATO D'UVA;02
3638;52030850403;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;GRAPPE;04;MONOVITIGNI;03
3639;52030850404;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;LIQUORI/DISTILLATI;085;GRAPPE;04;INVECCHIATE;04
3640;58023120705;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;OVINO;312;CAPRETTO LIBERO SERVIZIO;07;LAVORAZIONI INTERNE;05
3641;58023120801;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;OVINO;312;CAPRETTO SERVIZIO ASSISTITO;08;LAVORAZIONI INTERNE;01
3642;58023140101;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;MEZZENE IN OSSO;01
3643;58023140102;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;TAGLI IND. IN OSSO ANTERIORE;02
3644;58023140103;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;TAGLI IND. IN OSSO POSTERIORE;03
3645;58023140104;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;POLPA PRONTO TAGLIO MEZZENA;04
3646;58023140105;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;POLPA PRONTO TAGLIO ANTERIORE;05
3647;58023140106;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;POLPA PRONTO TAGLIO POSTERIORE;06
3648;58023140107;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;LAVORAZIONI ESTERNE;07
3649;58023140108;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;INSACCATI FRESCHI;08
3650;58023140109;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO LIBERO SERVIZIO;01;LAVORAZIONI INTERNE;09
3651;58023140201;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;CAVALLO SERVIZIO ASSISTITO;02;LAVORAZIONI INTERNE;01
3652;58023140301;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;PULEDRO LIBERO SERVIZIO;03;MEZZENE IN OSSO;01
3653;58023140302;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;PULEDRO LIBERO SERVIZIO;03;TAGLI IND. IN OSSO ANTERIORE;02
3654;58023140303;Alimentari;1;Freschi;2;FRESCHISSIMI;58;CARNI ROSSE;02;EQUINO;314;PULEDRO LIBERO SERVIZIO;03;TAGLI IND. IN OSSO POSTERIORE;03
3655;58012900101;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;ALTRI ORTAGGI;290;PEPERONI;01;PEPERONI GIALLI;01
3656;58012900102;Alimentari;1;Freschi;2;FRESCHISSIMI;58;ORTOFRUTTA;01;ALTRI ORTAGGI;290;PEPERONI;01;PEPERONI ROSSI;02
